# Results of applying herd to all litmus tests with "exists" conditions.
# 
# herd: 7.56+03, Rev: exported
# herd -model aarch64.cat TEST.litmus 
#
# Tests where "Always" or "Sometimes" with "exists" was observed are marked "Allow".
# Tests where "Never" with "exists" was observed are marked "Forbid".
# Tests where "Always" with "forall" was observed are marked "Allow".
# Tests where "Sometimes" or "Never" with "forall" was observed are marked "Forbid".
# 
# The tests where executed using runall-HERD7.py.
# Date: 230730-07:08

SB+dmb.sypa+dmb.syla Forbid
SB+dmb.stpa+dmb.sy Allow
SB+dmb.stla+dmb.sy Forbid
SB+dmb.stpa+dmb.sypa Allow
SB+dmb.stla+dmb.sypa Forbid
SB+dmb.ldpa+dmb.sy Allow
SB+dmb.ldla+dmb.sy Forbid
SB+dmb.ldpa+dmb.sypa Allow
SB+dmb.ldla+dmb.sypa Forbid
SB+dmb.sylas Forbid
SB+dmb.stpa+dmb.sylp Allow
SB+dmb.stla+dmb.sylp Forbid
SB+dmb.stpa+dmb.syla Allow
SB+dmb.stla+dmb.syla Forbid
SB+dmb.ldpa+dmb.sylp Allow
SB+dmb.ldla+dmb.sylp Forbid
SB+dmb.ldpa+dmb.syla Allow
SB+dmb.ldla+dmb.syla Forbid
R+dmb.st+dmb.sylp Forbid
R+dmb.stlp+dmb.sylp Forbid
R+dmb.st+dmb.syla Forbid
R+dmb.stlp+dmb.syla Forbid
R+dmb.ld+dmb.sylp Allow
R+dmb.ldlp+dmb.sylp Allow
R+dmb.ld+dmb.syla Allow
R+dmb.ldlp+dmb.syla Allow
R+dmb.stpl+dmb.sy Forbid
R+dmb.stll+dmb.sy Forbid
R+dmb.stpl+dmb.sypa Forbid
R+dmb.stll+dmb.sypa Forbid
R+dmb.ldpl+dmb.sy Forbid
R+dmb.ldll+dmb.sy Forbid
R+dmb.ldpl+dmb.sypa Forbid
R+dmb.ldll+dmb.sypa Forbid
R+dmb.stpl+dmb.sylp Forbid
R+dmb.stll+dmb.sylp Forbid
R+dmb.stpl+dmb.syla Forbid
R+dmb.stll+dmb.syla Forbid
R+dmb.ldpl+dmb.sylp Forbid
R+dmb.ldll+dmb.sylp Forbid
R+dmb.ldpl+dmb.syla Forbid
R+dmb.ldll+dmb.syla Forbid
LB+dmb.sys Forbid
LB+dmb.sy+dmb.syap Forbid
LB+dmb.sy+dmb.sypl Forbid
LB+dmb.sypl+dmb.syap Forbid
S+dmb.st+dmb.sy Forbid
S+dmb.stlp+dmb.sy Forbid
S+dmb.st+dmb.sypl Forbid
S+dmb.stlp+dmb.sypl Forbid
LB+dmb.st+dmb.sy Allow
LB+dmb.stap+dmb.sy Forbid
LB+dmb.st+dmb.sypl Allow
LB+dmb.stap+dmb.sypl Forbid
S+dmb.ld+dmb.sy Allow
S+dmb.ldlp+dmb.sy Allow
S+dmb.ld+dmb.sypl Allow
S+dmb.ldlp+dmb.sypl Allow
LB+dmb.ld+dmb.sy Forbid
LB+dmb.ldap+dmb.sy Forbid
LB+dmb.ld+dmb.sypl Forbid
LB+dmb.ldap+dmb.sypl Forbid
LB+dmb.sy+data Forbid
LB+dmb.sy+dataap Forbid
LB+dmb.sypl+data Forbid
LB+dmb.sypl+dataap Forbid
LB+dmb.syaps Forbid
LB+dmb.sy+dmb.syal Forbid
LB+dmb.syap+dmb.syal Forbid
S+dmb.st+dmb.syap Forbid
S+dmb.stlp+dmb.syap Forbid
S+dmb.st+dmb.syal Forbid
S+dmb.stlp+dmb.syal Forbid
LB+dmb.st+dmb.syap Allow
LB+dmb.stap+dmb.syap Forbid
LB+dmb.st+dmb.syal Allow
LB+dmb.stap+dmb.syal Forbid
S+dmb.ld+dmb.syap Allow
S+dmb.ldlp+dmb.syap Allow
S+dmb.ld+dmb.syal Allow
S+dmb.ldlp+dmb.syal Allow
LB+dmb.ld+dmb.syap Forbid
LB+dmb.ldap+dmb.syap Forbid
LB+dmb.ld+dmb.syal Forbid
LB+dmb.ldap+dmb.syal Forbid
LB+dmb.syap+data Forbid
LB+dmb.syap+dataap Forbid
LB+dmb.syal+data Forbid
LB+dmb.syal+dataap Forbid
LB+dmb.sypls Forbid
LB+dmb.sypl+dmb.syal Forbid
S+dmb.stpl+dmb.sy Forbid
S+dmb.stll+dmb.sy Forbid
S+dmb.stpl+dmb.sypl Forbid
S+dmb.stll+dmb.sypl Forbid
LB+dmb.stpl+dmb.sy Forbid
LB+dmb.stal+dmb.sy Forbid
LB+dmb.stpl+dmb.sypl Forbid
LB+dmb.stal+dmb.sypl Forbid
S+dmb.ldpl+dmb.sy Forbid
S+dmb.ldll+dmb.sy Forbid
S+dmb.ldpl+dmb.sypl Forbid
S+dmb.ldll+dmb.sypl Forbid
LB+dmb.ldpl+dmb.sy Forbid
LB+dmb.ldal+dmb.sy Forbid
LB+dmb.ldpl+dmb.sypl Forbid
LB+dmb.ldal+dmb.sypl Forbid
LB+dmb.sy+datapl Forbid
LB+dmb.sy+dataal Forbid
LB+dmb.sypl+datapl Forbid
LB+dmb.sypl+dataal Forbid
LB+dmb.syals Forbid
S+dmb.stpl+dmb.syap Forbid
S+dmb.stll+dmb.syap Forbid
S+dmb.stpl+dmb.syal Forbid
S+dmb.stll+dmb.syal Forbid
LB+dmb.stpl+dmb.syap Forbid
LB+dmb.stal+dmb.syap Forbid
LB+dmb.stpl+dmb.syal Forbid
LB+dmb.stal+dmb.syal Forbid
S+dmb.ldpl+dmb.syap Forbid
S+dmb.ldll+dmb.syap Forbid
S+dmb.ldpl+dmb.syal Forbid
S+dmb.ldll+dmb.syal Forbid
LB+dmb.ldpl+dmb.syap Forbid
LB+dmb.ldal+dmb.syap Forbid
LB+dmb.ldpl+dmb.syal Forbid
LB+dmb.ldal+dmb.syal Forbid
LB+dmb.syap+datapl Forbid
LB+dmb.syap+dataal Forbid
LB+dmb.syal+datapl Forbid
LB+dmb.syal+dataal Forbid
MP+dmb.st+dmb.sy Forbid
MP+dmb.stlp+dmb.sy Forbid
MP+dmb.st+dmb.sypa Forbid
MP+dmb.stlp+dmb.sypa Forbid
MP+dmb.ld+dmb.sy Allow
MP+dmb.ldlp+dmb.sy Allow
MP+dmb.ld+dmb.sypa Allow
MP+dmb.ldlp+dmb.sypa Allow
MP+dmb.st+dmb.syap Forbid
MP+dmb.stlp+dmb.syap Forbid
MP+dmb.st+dmb.syaa Forbid
MP+dmb.stlp+dmb.syaa Forbid
MP+dmb.ld+dmb.syap Allow
MP+dmb.ldlp+dmb.syap Allow
MP+dmb.ld+dmb.syaa Allow
MP+dmb.ldlp+dmb.syaa Allow
MP+dmb.stpl+dmb.sy Forbid
MP+dmb.stll+dmb.sy Forbid
MP+dmb.stpl+dmb.sypa Forbid
MP+dmb.stll+dmb.sypa Forbid
MP+dmb.ldpl+dmb.sy Forbid
MP+dmb.ldll+dmb.sy Forbid
MP+dmb.ldpl+dmb.sypa Forbid
MP+dmb.ldll+dmb.sypa Forbid
MP+dmb.stpl+dmb.syap Forbid
MP+dmb.stll+dmb.syap Forbid
MP+dmb.stpl+dmb.syaa Forbid
MP+dmb.stll+dmb.syaa Forbid
MP+dmb.ldpl+dmb.syap Forbid
MP+dmb.ldll+dmb.syap Forbid
MP+dmb.ldpl+dmb.syaa Forbid
MP+dmb.ldll+dmb.syaa Forbid
R+dmb.sts Allow
R+dmb.st+dmb.stlp Allow
R+dmb.stpl+dmb.st Allow
R+dmb.stpl+dmb.stlp Allow
MP+dmb.sts Allow
MP+dmb.st+dmb.stap Forbid
MP+dmb.stpl+dmb.st Allow
MP+dmb.stpl+dmb.stap Forbid
R+dmb.st+dmb.ld Allow
R+dmb.st+dmb.ldlp Allow
R+dmb.stpl+dmb.ld Allow
R+dmb.stpl+dmb.ldlp Allow
MP+dmb.st+dmb.ld Forbid
MP+dmb.st+dmb.ldap Forbid
MP+dmb.stpl+dmb.ld Forbid
MP+dmb.stpl+dmb.ldap Forbid
MP+dmb.st+addr Forbid
MP+dmb.st+addrap Forbid
MP+dmb.stpl+addr Forbid
MP+dmb.stpl+addrap Forbid
2+2W+dmb.sts Forbid
2+2W+dmb.st+dmb.stlp Forbid
2+2W+dmb.st+dmb.stpl Forbid
2+2W+dmb.stpl+dmb.stlp Forbid
S+dmb.sts Allow
S+dmb.st+dmb.stap Forbid
S+dmb.stpl+dmb.st Allow
S+dmb.stpl+dmb.stap Forbid
2+2W+dmb.ld+dmb.st Allow
2+2W+dmb.ldlp+dmb.st Allow
2+2W+dmb.ld+dmb.stpl Allow
2+2W+dmb.ldlp+dmb.stpl Allow
S+dmb.st+dmb.ld Forbid
S+dmb.st+dmb.ldap Forbid
S+dmb.stpl+dmb.ld Forbid
S+dmb.stpl+dmb.ldap Forbid
S+dmb.st+data Forbid
S+dmb.st+dataap Forbid
S+dmb.stpl+data Forbid
S+dmb.stpl+dataap Forbid
R+dmb.stlp+dmb.st Allow
R+dmb.stlps Allow
R+dmb.stll+dmb.st Allow
R+dmb.stll+dmb.stlp Allow
MP+dmb.stlp+dmb.st Allow
MP+dmb.stlp+dmb.stap Forbid
MP+dmb.stll+dmb.st Allow
MP+dmb.stll+dmb.stap Forbid
R+dmb.stlp+dmb.ld Allow
R+dmb.stlp+dmb.ldlp Allow
R+dmb.stll+dmb.ld Allow
R+dmb.stll+dmb.ldlp Allow
MP+dmb.stlp+dmb.ld Forbid
MP+dmb.stlp+dmb.ldap Forbid
MP+dmb.stll+dmb.ld Forbid
MP+dmb.stll+dmb.ldap Forbid
MP+dmb.stlp+addr Forbid
MP+dmb.stlp+addrap Forbid
MP+dmb.stll+addr Forbid
MP+dmb.stll+addrap Forbid
R+dmb.st+dmb.stpa Allow
R+dmb.st+dmb.stla Forbid
R+dmb.stpl+dmb.stpa Allow
R+dmb.stpl+dmb.stla Forbid
MP+dmb.st+dmb.stpa Allow
MP+dmb.st+dmb.staa Forbid
MP+dmb.stpl+dmb.stpa Allow
MP+dmb.stpl+dmb.staa Forbid
R+dmb.st+dmb.ldpa Allow
R+dmb.st+dmb.ldla Forbid
R+dmb.stpl+dmb.ldpa Allow
R+dmb.stpl+dmb.ldla Forbid
MP+dmb.st+dmb.ldpa Forbid
MP+dmb.st+dmb.ldaa Forbid
MP+dmb.stpl+dmb.ldpa Forbid
MP+dmb.stpl+dmb.ldaa Forbid
R+dmb.stlp+dmb.stpa Allow
R+dmb.stlp+dmb.stla Forbid
R+dmb.stll+dmb.stpa Allow
R+dmb.stll+dmb.stla Forbid
MP+dmb.stlp+dmb.stpa Allow
MP+dmb.stlp+dmb.staa Forbid
MP+dmb.stll+dmb.stpa Allow
MP+dmb.stll+dmb.staa Forbid
R+dmb.stlp+dmb.ldpa Allow
R+dmb.stlp+dmb.ldla Forbid
R+dmb.stll+dmb.ldpa Allow
R+dmb.stll+dmb.ldla Forbid
MP+dmb.stlp+dmb.ldpa Forbid
MP+dmb.stlp+dmb.ldaa Forbid
MP+dmb.stll+dmb.ldpa Forbid
MP+dmb.stll+dmb.ldaa Forbid
2+2W+dmb.stlps Forbid
2+2W+dmb.st+dmb.stll Forbid
2+2W+dmb.stlp+dmb.stll Forbid
S+dmb.stlp+dmb.st Allow
S+dmb.stlp+dmb.stap Forbid
S+dmb.stll+dmb.st Allow
S+dmb.stll+dmb.stap Forbid
2+2W+dmb.ld+dmb.stlp Allow
2+2W+dmb.ldlp+dmb.stlp Allow
2+2W+dmb.ld+dmb.stll Allow
2+2W+dmb.ldlp+dmb.stll Allow
S+dmb.stlp+dmb.ld Forbid
S+dmb.stlp+dmb.ldap Forbid
S+dmb.stll+dmb.ld Forbid
S+dmb.stll+dmb.ldap Forbid
S+dmb.stlp+data Forbid
S+dmb.stlp+dataap Forbid
S+dmb.stll+data Forbid
S+dmb.stll+dataap Forbid
2+2W+dmb.stpls Forbid
2+2W+dmb.stpl+dmb.stll Forbid
S+dmb.st+dmb.stpl Forbid
S+dmb.st+dmb.stal Forbid
S+dmb.stpls Forbid
S+dmb.stpl+dmb.stal Forbid
2+2W+dmb.ldpl+dmb.st Forbid
2+2W+dmb.ldll+dmb.st Forbid
2+2W+dmb.ldpl+dmb.stpl Forbid
2+2W+dmb.ldll+dmb.stpl Forbid
S+dmb.st+dmb.ldpl Forbid
S+dmb.st+dmb.ldal Forbid
S+dmb.stpl+dmb.ldpl Forbid
S+dmb.stpl+dmb.ldal Forbid
S+dmb.st+datapl Forbid
S+dmb.st+dataal Forbid
S+dmb.stpl+datapl Forbid
S+dmb.stpl+dataal Forbid
2+2W+dmb.stlls Forbid
S+dmb.stlp+dmb.stpl Forbid
S+dmb.stlp+dmb.stal Forbid
S+dmb.stll+dmb.stpl Forbid
S+dmb.stll+dmb.stal Forbid
2+2W+dmb.ldpl+dmb.stlp Forbid
2+2W+dmb.ldll+dmb.stlp Forbid
2+2W+dmb.ldpl+dmb.stll Forbid
2+2W+dmb.ldll+dmb.stll Forbid
S+dmb.stlp+dmb.ldpl Forbid
S+dmb.stlp+dmb.ldal Forbid
S+dmb.stll+dmb.ldpl Forbid
S+dmb.stll+dmb.ldal Forbid
S+dmb.stlp+datapl Forbid
S+dmb.stlp+dataal Forbid
S+dmb.stll+datapl Forbid
S+dmb.stll+dataal Forbid
SB+dmb.sts Allow
SB+dmb.st+dmb.stlp Allow
SB+dmb.st+dmb.stpa Allow
SB+dmb.stpa+dmb.stlp Allow
SB+dmb.ld+dmb.st Allow
SB+dmb.ldlp+dmb.st Allow
SB+dmb.ld+dmb.stpa Allow
SB+dmb.ldlp+dmb.stpa Allow
R+dmb.ld+dmb.st Allow
R+dmb.ldlp+dmb.st Allow
R+dmb.ld+dmb.stpa Allow
R+dmb.ldlp+dmb.stpa Allow
SB+dmb.stlps Allow
SB+dmb.st+dmb.stla Allow
SB+dmb.stlp+dmb.stla Allow
SB+dmb.ld+dmb.stlp Allow
SB+dmb.ldlp+dmb.stlp Allow
SB+dmb.ld+dmb.stla Allow
SB+dmb.ldlp+dmb.stla Allow
SB+dmb.stpas Allow
SB+dmb.stpa+dmb.stla Allow
SB+dmb.ldpa+dmb.st Allow
SB+dmb.ldla+dmb.st Allow
SB+dmb.ldpa+dmb.stpa Allow
SB+dmb.ldla+dmb.stpa Allow
SB+dmb.stlas Forbid
SB+dmb.ldpa+dmb.stlp Allow
SB+dmb.ldla+dmb.stlp Allow
SB+dmb.ldpa+dmb.stla Allow
SB+dmb.ldla+dmb.stla Forbid
R+dmb.ld+dmb.stlp Allow
R+dmb.ldlp+dmb.stlp Allow
R+dmb.ld+dmb.stla Allow
R+dmb.ldlp+dmb.stla Allow
R+dmb.ldpl+dmb.st Allow
R+dmb.ldll+dmb.st Allow
R+dmb.ldpl+dmb.stpa Allow
R+dmb.ldll+dmb.stpa Allow
R+dmb.ldpl+dmb.stlp Allow
R+dmb.ldll+dmb.stlp Allow
R+dmb.ldpl+dmb.stla Forbid
R+dmb.ldll+dmb.stla Forbid
LB+dmb.sts Allow
LB+dmb.st+dmb.stap Allow
LB+dmb.st+dmb.stpl Allow
LB+dmb.stpl+dmb.stap Forbid
S+dmb.ld+dmb.st Allow
S+dmb.ldlp+dmb.st Allow
S+dmb.ld+dmb.stpl Allow
S+dmb.ldlp+dmb.stpl Allow
LB+dmb.ld+dmb.st Allow
LB+dmb.ldap+dmb.st Allow
LB+dmb.ld+dmb.stpl Forbid
LB+dmb.ldap+dmb.stpl Forbid
LB+dmb.st+data Allow
LB+dmb.st+dataap Allow
LB+dmb.stpl+data Forbid
LB+dmb.stpl+dataap Forbid
LB+dmb.staps Forbid
LB+dmb.st+dmb.stal Allow
LB+dmb.stap+dmb.stal Forbid
S+dmb.ld+dmb.stap Allow
S+dmb.ldlp+dmb.stap Allow
S+dmb.ld+dmb.stal Allow
S+dmb.ldlp+dmb.stal Allow
LB+dmb.ld+dmb.stap Forbid
LB+dmb.ldap+dmb.stap Forbid
LB+dmb.ld+dmb.stal Forbid
LB+dmb.ldap+dmb.stal Forbid
LB+dmb.stap+data Forbid
LB+dmb.stap+dataap Forbid
LB+dmb.stal+data Forbid
LB+dmb.stal+dataap Forbid
LB+dmb.stpls Forbid
LB+dmb.stpl+dmb.stal Forbid
S+dmb.ldpl+dmb.st Allow
S+dmb.ldll+dmb.st Allow
S+dmb.ldpl+dmb.stpl Forbid
S+dmb.ldll+dmb.stpl Forbid
LB+dmb.ldpl+dmb.st Allow
LB+dmb.ldal+dmb.st Allow
LB+dmb.ldpl+dmb.stpl Forbid
LB+dmb.ldal+dmb.stpl Forbid
LB+dmb.st+datapl Allow
LB+dmb.st+dataal Allow
LB+dmb.stpl+datapl Forbid
LB+dmb.stpl+dataal Forbid
LB+dmb.stals Forbid
S+dmb.ldpl+dmb.stap Forbid
S+dmb.ldll+dmb.stap Forbid
S+dmb.ldpl+dmb.stal Forbid
S+dmb.ldll+dmb.stal Forbid
LB+dmb.ldpl+dmb.stap Forbid
LB+dmb.ldal+dmb.stap Forbid
LB+dmb.ldpl+dmb.stal Forbid
LB+dmb.ldal+dmb.stal Forbid
LB+dmb.stap+datapl Forbid
LB+dmb.stap+dataal Forbid
LB+dmb.stal+datapl Forbid
LB+dmb.stal+dataal Forbid
MP+dmb.ld+dmb.st Allow
MP+dmb.ldlp+dmb.st Allow
MP+dmb.ld+dmb.stpa Allow
MP+dmb.ldlp+dmb.stpa Allow
MP+dmb.ld+dmb.stap Allow
MP+dmb.ldlp+dmb.stap Allow
MP+dmb.ld+dmb.staa Allow
MP+dmb.ldlp+dmb.staa Allow
MP+dmb.ldpl+dmb.st Allow
MP+dmb.ldll+dmb.st Allow
MP+dmb.ldpl+dmb.stpa Allow
MP+dmb.ldll+dmb.stpa Allow
MP+dmb.ldpl+dmb.stap Forbid
MP+dmb.ldll+dmb.stap Forbid
MP+dmb.ldpl+dmb.staa Forbid
MP+dmb.ldll+dmb.staa Forbid
R+dmb.lds Allow
R+dmb.ld+dmb.ldlp Allow
R+dmb.ldpl+dmb.ld Allow
R+dmb.ldpl+dmb.ldlp Allow
MP+dmb.lds Allow
MP+dmb.ld+dmb.ldap Allow
MP+dmb.ldpl+dmb.ld Forbid
MP+dmb.ldpl+dmb.ldap Forbid
MP+dmb.ld+addr Allow
MP+dmb.ld+addrap Allow
MP+dmb.ldpl+addr Forbid
MP+dmb.ldpl+addrap Forbid
2+2W+dmb.lds Allow
2+2W+dmb.ld+dmb.ldlp Allow
2+2W+dmb.ld+dmb.ldpl Allow
2+2W+dmb.ldpl+dmb.ldlp Allow
S+dmb.lds Allow
S+dmb.ld+dmb.ldap Allow
S+dmb.ldpl+dmb.ld Forbid
S+dmb.ldpl+dmb.ldap Forbid
S+dmb.ld+data Allow
S+dmb.ld+dataap Allow
S+dmb.ldpl+data Forbid
S+dmb.ldpl+dataap Forbid
R+dmb.ldlp+dmb.ld Allow
R+dmb.ldlps Allow
R+dmb.ldll+dmb.ld Allow
R+dmb.ldll+dmb.ldlp Allow
MP+dmb.ldlp+dmb.ld Allow
MP+dmb.ldlp+dmb.ldap Allow
MP+dmb.ldll+dmb.ld Forbid
MP+dmb.ldll+dmb.ldap Forbid
MP+dmb.ldlp+addr Allow
MP+dmb.ldlp+addrap Allow
MP+dmb.ldll+addr Forbid
MP+dmb.ldll+addrap Forbid
R+dmb.ld+dmb.ldpa Allow
R+dmb.ld+dmb.ldla Allow
R+dmb.ldpl+dmb.ldpa Allow
R+dmb.ldpl+dmb.ldla Forbid
MP+dmb.ld+dmb.ldpa Allow
MP+dmb.ld+dmb.ldaa Allow
MP+dmb.ldpl+dmb.ldpa Forbid
MP+dmb.ldpl+dmb.ldaa Forbid
R+dmb.ldlp+dmb.ldpa Allow
R+dmb.ldlp+dmb.ldla Allow
R+dmb.ldll+dmb.ldpa Allow
R+dmb.ldll+dmb.ldla Forbid
MP+dmb.ldlp+dmb.ldpa Allow
MP+dmb.ldlp+dmb.ldaa Allow
MP+dmb.ldll+dmb.ldpa Forbid
MP+dmb.ldll+dmb.ldaa Forbid
2+2W+dmb.ldlps Allow
2+2W+dmb.ld+dmb.ldll Allow
2+2W+dmb.ldlp+dmb.ldll Allow
S+dmb.ldlp+dmb.ld Allow
S+dmb.ldlp+dmb.ldap Allow
S+dmb.ldll+dmb.ld Forbid
S+dmb.ldll+dmb.ldap Forbid
S+dmb.ldlp+data Allow
S+dmb.ldlp+dataap Allow
S+dmb.ldll+data Forbid
S+dmb.ldll+dataap Forbid
2+2W+dmb.ldpls Forbid
2+2W+dmb.ldpl+dmb.ldll Forbid
S+dmb.ld+dmb.ldpl Allow
S+dmb.ld+dmb.ldal Allow
S+dmb.ldpls Forbid
S+dmb.ldpl+dmb.ldal Forbid
S+dmb.ld+datapl Allow
S+dmb.ld+dataal Allow
S+dmb.ldpl+datapl Forbid
S+dmb.ldpl+dataal Forbid
2+2W+dmb.ldlls Forbid
S+dmb.ldlp+dmb.ldpl Allow
S+dmb.ldlp+dmb.ldal Allow
S+dmb.ldll+dmb.ldpl Forbid
S+dmb.ldll+dmb.ldal Forbid
S+dmb.ldlp+datapl Allow
S+dmb.ldlp+dataal Allow
S+dmb.ldll+datapl Forbid
S+dmb.ldll+dataal Forbid
SB+dmb.lds Allow
SB+dmb.ld+dmb.ldlp Allow
SB+dmb.ld+dmb.ldpa Allow
SB+dmb.ldpa+dmb.ldlp Allow
SB+dmb.ldlps Allow
SB+dmb.ld+dmb.ldla Allow
SB+dmb.ldlp+dmb.ldla Allow
SB+dmb.ldpas Allow
SB+dmb.ldpa+dmb.ldla Allow
SB+dmb.ldlas Forbid
LB+dmb.lds Forbid
LB+dmb.ld+dmb.ldap Forbid
LB+dmb.ld+dmb.ldpl Forbid
LB+dmb.ldpl+dmb.ldap Forbid
LB+dmb.ld+data Forbid
LB+dmb.ld+dataap Forbid
LB+dmb.ldpl+data Forbid
LB+dmb.ldpl+dataap Forbid
LB+dmb.ldaps Forbid
LB+dmb.ld+dmb.ldal Forbid
LB+dmb.ldap+dmb.ldal Forbid
LB+dmb.ldap+data Forbid
LB+dmb.ldap+dataap Forbid
LB+dmb.ldal+data Forbid
LB+dmb.ldal+dataap Forbid
LB+dmb.ldpls Forbid
LB+dmb.ldpl+dmb.ldal Forbid
LB+dmb.ld+datapl Forbid
LB+dmb.ld+dataal Forbid
LB+dmb.ldpl+datapl Forbid
LB+dmb.ldpl+dataal Forbid
LB+dmb.ldals Forbid
LB+dmb.ldap+datapl Forbid
LB+dmb.ldap+dataal Forbid
LB+dmb.ldal+datapl Forbid
LB+dmb.ldal+dataal Forbid
LB+datas Forbid
LB+data+dataap Forbid
LB+data+datapl Forbid
LB+datapl+dataap Forbid
LB+dataaps Forbid
LB+data+dataal Forbid
LB+dataap+dataal Forbid
LB+datapls Forbid
LB+datapl+dataal Forbid
LB+dataals Forbid
Z6.4 Allow
W+RWC Allow
Z6.4+po+dmb.sy+po Allow
W+RWC+po+dmb.sy+po Allow
W+RWC+po+addr+po Allow
Z6.5 Allow
Z6.0 Allow
Z6.5+po+dmb.sy+po Allow
Z6.0+po+dmb.sy+po Allow
Z6.0+po+data+po Allow
Z6.3 Allow
ISA2 Allow
Z6.3+po+dmb.sy+po Allow
ISA2+po+dmb.sy+po Allow
WRR+2W Allow
ISA2+po+data+po Allow
Z6.4+po+po+dmb.sy Allow
W+RWC+po+po+dmb.sy Allow
Z6.4+po+dmb.sy+dmb.sy Allow
W+RWC+po+dmb.sy+dmb.sy Allow
W+RWC+po+addr+dmb.sy Allow
Z6.5+po+po+dmb.sy Allow
Z6.0+po+po+dmb.sy Allow
Z6.5+po+dmb.sy+dmb.sy Allow
Z6.0+po+dmb.sy+dmb.sy Allow
Z6.0+po+data+dmb.sy Allow
Z6.3+po+po+dmb.sy Allow
ISA2+po+po+dmb.sy Allow
Z6.3+po+dmb.sy+dmb.sy Allow
ISA2+po+dmb.sy+dmb.sy Allow
WRR+2W+dmb.sy+po Allow
ISA2+po+data+dmb.sy Allow
Z6.3+po+po+addr Allow
ISA2+po+po+addr Allow
Z6.3+po+dmb.sy+addr Allow
ISA2+po+dmb.sy+addr Allow
WRR+2W+addr+po Allow
ISA2+po+data+addr Allow
3.2W Allow
Z6.1 Allow
3.2W+dmb.sy+po+po Allow
Z6.1+po+po+dmb.sy Allow
Z6.1+po+po+data Allow
Z6.2 Allow
Z6.1+po+dmb.sy+po Allow
Z6.2+po+dmb.sy+po Allow
WRW+2W Allow
Z6.2+po+data+po Allow
Z6.5+dmb.sy+po+po Allow
Z6.3+dmb.sy+po+po Allow
Z6.5+dmb.sy+po+dmb.sy Allow
Z6.3+dmb.sy+po+dmb.sy Allow
Z6.3+dmb.sy+po+addr Allow
Z6.1+dmb.sy+po+po Allow
3.2W+dmb.sy+dmb.sy+po Allow
Z6.1+dmb.sy+po+dmb.sy Allow
Z6.1+dmb.sy+po+data Allow
Z6.2+po+po+dmb.sy Allow
Z6.1+po+dmb.sy+dmb.sy Allow
Z6.2+po+dmb.sy+dmb.sy Allow
WRW+2W+dmb.sy+po Allow
Z6.2+po+data+dmb.sy Allow
Z6.2+po+po+data Allow
Z6.1+po+dmb.sy+data Allow
Z6.2+po+dmb.sy+data Allow
WRW+2W+data+po Allow
Z6.2+po+data+data Allow
3.SB Allow
3.SB+dmb.sy+po+po Allow
Z6.4+dmb.sy+po+po Allow
W+RWC+dmb.sy+po+po Allow
RWC Allow
3.SB+dmb.sy+dmb.sy+po Allow
Z6.4+dmb.sy+dmb.sy+po Allow
W+RWC+dmb.sy+dmb.sy+po Allow
RWC+dmb.sy+po Allow
W+RWC+dmb.sy+addr+po Allow
RWC+addr+po Allow
Z6.0+dmb.sy+po+po Allow
WRW+WR Allow
Z6.4+dmb.sy+po+dmb.sy Allow
Z6.5+dmb.sy+dmb.sy+po Allow
Z6.0+dmb.sy+dmb.sy+po Allow
WRW+WR+dmb.sy+po Allow
Z6.0+dmb.sy+data+po Allow
WRW+WR+data+po Allow
3.LB Allow
Z6.2+dmb.sy+po+po Allow
3.LB+dmb.sy+po+po Allow
WWC Allow
3.LB+data+po+po Allow
ISA2+dmb.sy+po+po Allow
Z6.0+dmb.sy+po+dmb.sy Allow
ISA2+dmb.sy+po+dmb.sy Allow
ISA2+dmb.sy+po+addr Allow
Z6.1+dmb.sy+dmb.sy+po Allow
Z6.2+dmb.sy+po+dmb.sy Allow
Z6.2+dmb.sy+po+data Allow
Z6.2+dmb.sy+dmb.sy+po Allow
3.LB+dmb.sy+dmb.sy+po Allow
WWC+dmb.sy+po Allow
3.LB+dmb.sy+po+data Allow
WRC Allow
WRW+WR+po+dmb.sy Allow
WRC+po+dmb.sy Allow
WRC+po+addr Allow
WRW+2W+po+dmb.sy Allow
WWC+po+dmb.sy Allow
WWC+po+data Allow
Z6.2+dmb.sy+data+po Allow
3.LB+dmb.sy+data+po Allow
WWC+data+po Allow
3.LB+data+data+po Allow
W+RWC+dmb.sy+po+dmb.sy Allow
Z6.3+dmb.sy+dmb.sy+po Allow
ISA2+dmb.sy+dmb.sy+po Allow
WRC+dmb.sy+po Allow
RWC+po+dmb.sy Allow
WRR+2W+po+dmb.sy Allow
ISA2+dmb.sy+data+po Allow
WRC+data+po Allow
Z6.4+dmb.sys Forbid
W+RWC+dmb.sys Forbid
W+RWC+dmb.sy+addr+dmb.sy Forbid
Z6.5+dmb.sys Forbid
Z6.0+dmb.sys Forbid
Z6.0+dmb.sy+data+dmb.sy Forbid
Z6.3+dmb.sys Forbid
ISA2+dmb.sys Forbid
WRR+2W+dmb.sys Forbid
ISA2+dmb.sy+data+dmb.sy Forbid
Z6.3+dmb.sy+dmb.sy+addr Forbid
ISA2+dmb.sy+dmb.sy+addr Forbid
WRR+2W+addr+dmb.sy Forbid
ISA2+dmb.sy+data+addr Forbid
3.2W+dmb.sys Forbid
Z6.1+dmb.sys Forbid
Z6.1+dmb.sy+dmb.sy+data Forbid
